transation_id,account_id,recipient_id,amount,type,time_start,location,processed_at
388,5260,6574,1224.24,transferência,23:10:56,South Melissafurt,23:11:47
389,5223,2259,487.66,depósito,07:55:15,North Ryan,07:55:35
390,8703,3131,4075.17,depósito,20:59:40,Rodriguezberg,21:00:08
391,3289,3685,3012.42,depósito,03:27:50,Mccarthychester,03:27:59
392,4953,2236,1296.79,transferência,18:15:20,West Kristina,18:15:35
393,1731,6662,2430.65,retirada,23:09:30,Mccarthyburgh,23:10:21
394,727,8802,1588.17,depósito,16:52:38,Andreatown,16:53:18
395,7979,1338,2543.55,transferência,23:38:54,Brownfort,23:39:21
396,1313,7222,1591.78,depósito,17:01:54,Mariatown,17:02:20
397,4836,2519,2709.86,transferência,01:52:56,Lucastown,01:53:42
398,5962,6226,3785.33,transferência,11:06:59,Lake Briana,11:07:25
399,4244,1826,1293.71,retirada,08:44:23,Gonzalesland,08:44:51
400,6554,7225,4588.32,pagamento,04:57:40,Port Jessicamouth,04:58:26
401,8444,5091,1664.23,retirada,01:22:58,Davishaven,01:23:22
402,2648,9345,4428.09,pagamento,08:10:08,East Cory,08:10:50
403,2714,6433,4623.14,pagamento,08:02:36,Lake Davidview,08:03:12
404,5234,2367,2497.33,retirada,02:04:23,West Amy,02:04:53
405,1202,7004,2317.53,transferência,00:14:35,Lorihaven,00:15:29
406,1337,6835,1222.29,pagamento,13:29:21,North Deborah,13:29:38
407,6600,3207,598.55,transferência,18:22:36,New Kathryn,18:23:33
408,6075,5556,904.99,transferência,12:07:36,Port Tara,12:08:36
409,1739,5965,3251.02,retirada,19:40:21,Port Candice,19:41:03
410,2159,3355,3284.22,transferência,14:21:00,North Claireview,14:21:22
411,2191,3053,1860.57,depósito,02:47:23,South Ericachester,02:47:29
412,8879,5182,2242.17,pagamento,09:21:42,Cobbfurt,09:22:17
413,8472,6354,4907.13,transferência,01:42:03,Lake Andrewfurt,01:42:38
414,3751,9688,1886.45,pagamento,00:07:14,New Andreaville,00:07:28
415,2306,3559,2618.69,depósito,02:56:45,South Patricia,02:56:52
416,8809,3188,4002.97,pagamento,12:42:37,Elizabethbury,12:42:53
417,4572,8951,1600.98,retirada,03:00:18,Rayville,03:00:38
418,5659,8565,4413.68,transferência,06:16:23,South David,06:16:42
419,1067,9996,1919.26,retirada,08:41:04,Reginashire,08:41:21
420,5812,2325,2727.27,depósito,08:14:07,Edwardsville,08:14:26
421,8429,7089,2575.64,depósito,11:45:06,Freemanville,11:45:26
422,2320,7786,1108.74,depósito,09:13:25,Lake Saraton,09:14:21
423,7686,1211,4480.98,depósito,11:39:12,West Joyce,11:39:42
424,670,9847,3997.39,transferência,01:15:19,East Aprilstad,01:16:00
425,3774,3224,1295.92,transferência,20:54:04,Estradamouth,20:54:37
426,7827,5202,30.44,transferência,21:50:10,Scotttown,21:51:04
427,3552,8994,2974.03,retirada,20:41:57,East Richardborough,20:42:21
428,3992,2520,2239.54,pagamento,15:17:34,New Melanie,15:18:22
429,1763,6912,2701.1,depósito,00:15:01,Judithchester,00:15:17
430,1987,2241,3309.55,depósito,20:54:37,Port Zachary,20:55:07
431,2837,9002,134.09,depósito,19:44:29,Lisashire,19:44:44
432,4184,7815,201.84,transferência,07:40:18,Port Stephanie,07:40:48
433,7108,8106,963.08,retirada,22:50:03,Elliotthaven,22:50:46
434,4825,3134,95.53,retirada,11:09:53,South Brittany,11:10:10
435,5261,2134,1444.02,depósito,07:28:25,Port Karen,07:29:23
436,2478,5680,1202.29,retirada,18:48:29,West Denise,18:49:15
437,842,8875,1874.18,depósito,18:08:02,Duanechester,18:08:11
438,3696,2144,4065.4,transferência,23:06:30,Robertsborough,23:07:17
439,4318,6792,4917.8,transferência,10:49:30,Kiddfurt,10:50:11
440,5553,3477,1006.42,retirada,03:19:37,North Heather,03:20:35
441,4824,7289,3375.39,transferência,08:47:03,Jackview,08:47:36
442,7182,4791,4183.36,pagamento,16:08:21,South Rachelburgh,16:09:00
443,3029,8854,4251.9,transferência,21:35:36,South Brittneyville,21:36:16
444,1400,9150,4094.98,transferência,17:57:39,West Adamside,17:58:23
445,9874,4772,226.2,depósito,19:04:37,Johnsonmouth,19:05:14
446,4354,5211,1769.08,pagamento,03:27:53,Albertstad,03:28:04
447,2213,1094,928.85,pagamento,07:17:58,Lucasfurt,07:18:04
448,4008,7789,1412.1,pagamento,14:51:25,Gallegoston,14:51:45
449,5054,6875,4472.89,transferência,05:05:44,North Eric,05:06:01
450,7120,4506,3264.01,depósito,02:04:30,Austinstad,02:04:59
451,4334,5917,3898.09,retirada,07:30:41,Nicholasbury,07:31:09
452,9317,9502,2415.53,retirada,02:36:31,Lake Kyle,02:37:08
453,9383,5077,757.14,retirada,05:27:03,Hurstbury,05:27:35
454,9961,5159,4053.67,transferência,09:57:43,Lynchville,09:58:39
455,7443,7265,3317.83,depósito,06:55:05,Jonesfort,06:55:51
456,1422,5137,3327.52,depósito,05:34:26,Lake Dylanside,05:35:12
457,3152,1734,1565.68,depósito,14:27:13,Butlertown,14:27:46
458,8875,9632,2150.99,pagamento,12:56:52,West Leslie,12:57:07
459,6337,2920,4423.02,pagamento,15:53:48,Spencertown,15:54:44
460,7073,3907,3899.7,retirada,04:58:57,West Greg,04:59:50
461,4413,1674,1494.81,depósito,15:39:42,South William,15:40:22
462,5815,4118,621.17,depósito,02:28:19,Danielfurt,02:29:09
463,5136,7369,508.92,retirada,18:25:53,Christopherville,18:26:24
464,2529,5845,1590.99,transferência,16:34:01,Leahhaven,16:34:59
465,3929,6096,976.2,depósito,19:27:27,North Kathleenmouth,19:28:01
466,5806,8902,3186.55,transferência,02:27:45,Tinamouth,02:28:18
467,2180,1562,2164.16,transferência,22:37:58,North Gary,22:38:30
468,4372,8526,1156.72,transferência,00:00:45,Booneberg,00:01:05
469,195,6329,2631.41,depósito,12:21:44,South Ashley,12:22:27
470,3352,9817,4067.39,transferência,03:39:55,West Seanbury,03:40:38
471,4586,7379,2607.05,depósito,05:16:03,North Patriciaton,05:16:40
472,8530,9107,3164.78,depósito,04:18:46,New Melindaville,04:19:36
473,8211,7327,1602.66,depósito,05:38:49,Port Patrickshire,05:38:58
474,3622,9936,2408.94,transferência,20:12:05,Medinaberg,20:12:46
475,2890,2606,4241.51,transferência,13:25:16,New Troy,13:26:09
476,6589,2892,4504.89,pagamento,02:57:29,Port Victoria,02:58:06
477,5940,1567,700.36,depósito,09:12:35,Dawnside,09:12:43
478,5008,1314,3233.23,depósito,19:02:52,North Alvin,19:03:07
479,3399,2501,330.9,retirada,08:52:41,Leefurt,08:53:26
480,9374,4212,4659.13,transferência,03:59:52,East Robertburgh,04:00:14
481,7669,7203,2833.57,pagamento,10:40:58,Markside,10:41:31
482,1797,6440,4127.6,transferência,14:43:50,Alextown,14:44:34
483,210,7540,3141.71,retirada,12:24:21,Port Sharon,12:24:35
484,4036,9210,219.39,retirada,11:43:09,West Annette,11:44:03
485,1790,8653,912.96,pagamento,11:59:49,North Kathleen,12:00:13
486,6936,6566,2009.08,depósito,04:50:00,East Thomaston,04:50:58
487,4354,4300,235.09,transferência,15:03:58,Port Eriktown,15:04:23
488,219,1185,1310.17,pagamento,22:48:06,West Williamstad,22:48:20
489,9632,4398,3737.38,pagamento,02:39:41,North Julie,02:40:37
490,5281,5153,3631.05,pagamento,17:11:59,New Tylermouth,17:12:29
491,1437,1482,4648.08,transferência,03:34:55,West Tara,03:35:30
492,601,5139,2492.29,transferência,18:03:13,Jenniferbury,18:04:12
493,2206,5187,576.88,retirada,21:38:24,Port Ashley,21:39:14
494,9795,3146,1276.34,depósito,21:57:46,East Brandonhaven,21:58:07
495,5998,3718,364.81,depósito,10:59:41,West Amandaview,11:00:04
496,8872,5690,4007.11,pagamento,04:27:12,West Jacobside,04:27:56
497,1382,8436,3988.65,retirada,04:13:38,Chavezmouth,04:14:34
498,8198,8482,2826.91,retirada,08:48:29,West Christian,08:49:19
499,9115,8574,1173.97,transferência,18:55:02,East Rebeccafurt,18:55:35
500,2285,9995,469.53,pagamento,06:56:11,Barrytown,06:56:49
501,874,2132,56.5,transferência,19:42:55,Lake Kathleen,19:43:22
502,1371,6306,1712.74,retirada,12:51:14,Torresborough,12:51:38
503,6628,4354,974.66,depósito,03:17:06,South Dalebury,03:17:36
504,663,9086,3578.01,transferência,07:54:41,North Christopher,07:55:13
505,2325,5443,4287.23,retirada,16:51:50,Josephmouth,16:52:44
506,1631,4653,3495.03,retirada,13:47:32,New James,13:47:37
507,3581,7499,312.78,retirada,21:05:35,Sanchezton,21:05:53
508,1303,2366,1354.02,pagamento,16:23:59,Martinezberg,16:24:08
509,9094,4380,1339.78,retirada,03:18:38,Marthahaven,03:19:25
510,6067,5417,4068.94,transferência,03:40:25,Port Anthony,03:40:33
511,8303,6878,930.92,retirada,21:52:27,Livingstonstad,21:53:27
512,9621,7608,3551.3,depósito,10:14:34,East Amberville,10:15:23
513,8129,8653,3566.27,pagamento,08:16:23,Stephaniechester,08:16:47
514,1833,9296,3532.93,retirada,18:15:36,New Patricia,18:15:43
515,8362,6844,1622.91,depósito,03:37:58,East Lisaport,03:38:26
516,4070,4000,2913.74,transferência,22:18:46,East Christopherchester,22:19:10
517,2373,7596,3838.04,depósito,18:18:28,Seanmouth,18:18:41
518,2194,1246,3728.92,depósito,20:57:53,East Robertview,20:58:15
519,6060,2025,3503.01,retirada,19:22:22,East Stephen,19:23:05
520,2722,8499,4926.29,transferência,16:52:20,Port Colleen,16:52:39
521,950,9118,843.98,retirada,08:43:11,West Tarafort,08:44:03
522,7799,1785,3368.49,retirada,03:01:06,Meganland,03:02:02
523,3962,3170,3710.66,retirada,05:57:09,North Ruben,05:58:07
524,8989,7653,2544.32,pagamento,12:24:18,Cooperfort,12:24:48
525,7043,8630,433.9,depósito,14:53:47,South Lindaview,14:53:52
526,6400,9950,4840.57,transferência,06:06:18,New Lauren,06:06:52
527,8193,6184,2536.46,pagamento,04:58:23,South Meganfort,04:58:59
528,7180,8624,4866.32,transferência,07:07:50,West Alexandrachester,07:08:05
529,5303,9410,1749.92,retirada,15:05:51,New Gabrielleville,15:06:13
530,688,9932,2128.0,transferência,10:33:17,West Christopherburgh,10:33:38
531,1326,2470,3590.37,pagamento,08:54:40,South Christopher,08:55:12
532,856,6800,2776.55,pagamento,20:28:33,West Walter,20:28:41
533,8412,4358,2728.3,depósito,18:23:19,Kevinshire,18:23:35
534,316,7275,4525.8,retirada,20:17:19,West Matthew,20:17:26
535,701,8984,3069.82,transferência,03:33:27,Laneport,03:33:40
536,8650,8556,2849.92,pagamento,05:25:55,North Josefurt,05:26:19
537,6341,2969,366.05,retirada,11:45:51,Jonesburgh,11:46:00
538,5363,1762,2418.38,transferência,22:12:07,Moyermouth,22:12:30
539,7733,3283,3179.24,pagamento,15:37:21,East Cindyburgh,15:37:35
540,1906,5534,1153.7,transferência,14:07:01,Theresabury,14:07:18
541,2774,2678,3212.55,depósito,13:37:00,North Mariatown,13:37:52
542,4892,3024,755.71,pagamento,06:52:45,Port Amy,06:53:01
543,4217,3384,4615.41,depósito,18:01:07,Smithmouth,18:01:44
544,4852,5141,1370.82,transferência,11:46:10,Jacobstad,11:46:16
545,6725,7921,1864.63,transferência,14:51:56,Hicksstad,14:52:25
546,7623,1414,1173.41,pagamento,17:20:57,East Brenda,17:21:54
547,7437,5222,2550.27,transferência,12:41:58,East Donna,12:42:05
548,1746,9887,2519.59,transferência,05:09:43,South Apriltown,05:10:39
549,9131,2528,92.55,pagamento,22:13:39,South Loritown,22:14:26
550,8444,8297,2509.94,transferência,12:56:35,Jasonton,12:56:52
551,1957,7765,1848.11,depósito,03:07:53,Richardsonview,03:08:39
552,1460,4313,4826.17,pagamento,05:14:17,South Alyssamouth,05:14:43
553,2509,5586,430.23,pagamento,05:31:54,Vincenttown,05:32:41
554,1167,4429,3865.92,pagamento,02:41:34,Morenobury,02:41:48
555,9307,1709,3627.26,pagamento,23:03:21,Nicholashaven,23:03:32
556,5947,4261,1298.35,transferência,10:06:37,East Shelbytown,10:06:54
557,7958,7632,1772.48,pagamento,18:23:39,Johnburgh,18:23:56
558,3604,4851,2864.23,depósito,11:48:48,Craigborough,11:49:22
559,1084,4710,4630.44,depósito,22:43:01,East Rachelfort,22:43:41
560,8570,3689,2478.94,pagamento,02:14:47,Lake Brandon,02:14:59
561,5856,7135,494.71,transferência,07:14:25,Rosechester,07:14:39
562,1331,8562,4414.68,transferência,19:21:11,Amystad,19:21:36
563,5544,7717,146.25,pagamento,18:12:15,Jasonland,18:12:45
564,8616,2034,458.19,retirada,08:43:50,Port Angelafort,08:44:16
565,6856,7173,2481.74,pagamento,10:21:39,East Linda,10:22:28
566,9244,3935,3659.7,retirada,07:21:04,Nicolemouth,07:21:32
567,811,4958,3024.38,transferência,21:57:34,New Erica,21:58:18
568,952,6524,4675.76,depósito,13:36:32,New Sarah,13:37:08
569,8520,2483,1658.21,retirada,23:07:06,South William,23:07:40
570,1589,8141,1067.75,depósito,12:07:56,East Christopherton,12:08:49
571,2280,9599,1608.3,transferência,18:07:06,Danielchester,18:07:55
572,8673,9169,3412.92,depósito,13:46:09,New Chase,13:46:19
573,9085,8405,1773.09,transferência,02:50:17,Lake Alison,02:50:35
574,9218,8613,2229.52,pagamento,09:46:28,New Steven,09:46:44
575,3671,4602,3464.01,retirada,18:16:49,Mcmillanville,18:17:21
576,8496,7683,391.78,retirada,13:45:24,Valeriemouth,13:46:01
577,1636,4655,1219.15,retirada,21:01:13,Macdonaldbury,21:02:09
578,1882,5213,3164.84,depósito,07:03:20,Tyronetown,07:04:08
579,7708,6596,4420.64,pagamento,07:32:57,Morenoville,07:33:31
580,6820,5555,3968.4,transferência,11:11:14,South Tom,11:11:27
581,2914,3167,4778.8,pagamento,06:16:30,Rachelfort,06:16:56
582,120,3789,4228.31,pagamento,13:27:05,Josephtown,13:27:42
583,782,5960,3802.09,retirada,01:18:09,Stonetown,01:18:30
584,1299,7746,1362.41,retirada,02:08:28,Robertton,02:09:08
585,8594,6708,3682.78,transferência,01:28:07,Allisonborough,01:28:15
586,9984,7553,1757.05,depósito,10:13:14,Sarahside,10:13:50
587,2377,2028,4795.96,transferência,05:02:10,New Jamieville,05:02:17
588,8163,3948,3113.87,retirada,12:28:58,New Erica,12:29:45
589,3644,4393,1129.31,pagamento,00:56:58,North Brittany,00:57:14
590,8878,6065,3823.68,pagamento,02:55:25,Lake Bryan,02:55:37
591,9108,3057,3057.84,transferência,06:18:59,Feliciaberg,06:19:55
592,3279,6720,1088.98,pagamento,09:55:15,Port Raymondburgh,09:56:02
593,9380,2688,4218.51,retirada,20:35:43,Jennatown,20:36:31
594,6718,4055,1601.95,transferência,12:03:28,Port Jacob,12:04:10
595,5075,4931,491.65,retirada,02:50:12,Robertton,02:50:32
596,9861,9683,2838.37,retirada,21:53:44,North Adrian,21:54:38
597,9307,5308,2389.02,retirada,05:28:40,New Ronaldside,05:29:40
598,2388,2251,4019.24,transferência,04:03:30,Patrickview,04:03:57
599,9468,8852,4760.65,transferência,07:08:22,West Kathystad,07:09:22
600,6540,2475,2700.24,retirada,00:30:53,Jenkinsburgh,00:31:19
601,1222,4317,915.11,transferência,23:34:58,Brightport,23:35:28
602,2059,1928,1563.6,transferência,10:48:51,New Graceburgh,10:49:01
603,908,8779,209.27,depósito,06:25:08,Jasonchester,06:25:40
604,2271,1363,4090.08,transferência,20:44:41,Chelseyshire,20:45:08
605,7866,1209,527.44,pagamento,10:18:42,Justinview,10:19:04
606,6455,3070,2942.87,depósito,18:09:14,West Jamiechester,18:10:14
607,4068,9311,3666.62,transferência,02:32:02,Hopkinsbury,02:32:33
608,9320,7684,3658.79,retirada,00:10:14,East Michael,00:10:36
609,9482,8294,4740.6,transferência,15:54:31,Higginsfort,15:54:50
610,1154,2380,2873.3,transferência,03:24:37,Orrport,03:24:53
611,6358,8906,352.89,transferência,11:57:05,Santoshaven,11:57:37
612,5573,2159,4554.9,pagamento,12:05:23,Randybury,12:05:33
613,8497,7612,3796.68,depósito,13:27:44,Davidfort,13:28:15
614,294,5491,1499.46,depósito,14:21:18,Port Jodyside,14:21:31
615,1418,6117,2205.57,retirada,03:19:43,Luisland,03:20:12
616,5632,4641,4429.32,pagamento,11:36:44,Gutierrezberg,11:37:39
617,8398,9913,1551.59,retirada,17:22:08,South Rebeccaville,17:23:00
618,9373,5905,1297.58,depósito,23:46:36,South Brianshire,23:46:54
619,3590,8838,2931.1,retirada,23:35:39,Amytown,23:35:53
620,9365,5346,2894.87,pagamento,06:58:00,Peterborough,06:58:25
621,5566,7704,721.72,pagamento,18:11:56,Guzmanstad,18:12:23
622,4513,9831,2093.32,depósito,20:39:46,Gardnerberg,20:40:35
623,4495,8187,170.62,transferência,22:58:01,Marquezhaven,22:58:18
624,3731,3822,3164.01,pagamento,10:12:56,Hollyshire,10:13:46
625,1301,3154,1673.7,retirada,06:21:46,Williamhaven,06:22:20
626,8170,9277,947.36,transferência,06:17:12,Port Diane,06:18:05
627,8548,8499,1908.93,depósito,03:35:57,Kristietown,03:36:55
628,8329,7380,3813.8,retirada,15:21:59,Sellersborough,15:22:47
629,8958,7768,4797.26,depósito,03:56:10,Kellerview,03:56:53
630,3193,2475,4486.49,pagamento,01:01:04,Katiestad,01:01:46
631,241,7296,3041.35,pagamento,21:12:53,Dunnshire,21:13:35
632,9368,7437,1566.49,pagamento,15:44:00,Bethanyshire,15:44:13
633,7127,2661,406.82,depósito,13:24:48,New Michael,13:25:37
634,2832,2950,4471.11,depósito,06:48:34,South Edward,06:49:27
635,9359,7276,1051.5,transferência,10:53:05,Georgeview,10:53:58
636,523,4698,4991.96,retirada,08:55:39,South Crystalstad,08:56:15
637,5130,1109,1598.31,pagamento,20:44:43,Lake Jessica,20:45:12
638,7257,9802,2604.48,depósito,19:15:11,Greenhaven,19:15:35
639,9160,4610,1637.44,depósito,12:55:06,West Kathy,12:55:44
640,469,4432,716.24,retirada,10:37:53,Walterstown,10:37:59
641,9989,6178,3173.41,retirada,08:58:37,Lake Jacob,08:58:55
642,2868,3251,1413.28,pagamento,17:58:29,West Christopher,17:59:28
643,3405,2815,219.22,pagamento,14:30:07,South Julieberg,14:30:58
644,7147,6860,4982.07,retirada,06:07:20,Mcdanielbury,06:07:49
645,1433,9962,1833.78,pagamento,10:32:04,Gonzalezborough,10:32:55
646,1449,7890,2732.23,transferência,19:30:04,North Dianaside,19:30:10
647,9617,6720,2454.9,depósito,00:00:53,Marychester,00:01:51
648,5056,7887,1657.67,depósito,02:34:26,Jennifermouth,02:35:20
649,7828,4464,1898.03,retirada,02:55:55,Woodhaven,02:56:26
650,8085,8667,2554.86,pagamento,19:11:51,North Margaretland,19:12:08
651,123,5098,1076.05,transferência,19:23:22,New Erin,19:24:07
652,272,5529,4519.07,pagamento,16:57:16,Zacharybury,16:57:43
653,1569,6620,3241.69,depósito,07:31:38,Jessicaburgh,07:32:36
654,5635,1546,3514.51,retirada,12:12:28,Kingchester,12:13:23
655,4687,8558,3859.83,retirada,13:17:49,Lisaburgh,13:17:59
656,4533,6259,1678.03,depósito,13:46:18,Danielsberg,13:46:52
657,1572,4453,3384.07,depósito,06:00:41,Brendamouth,06:01:35
658,2321,5103,1573.65,retirada,06:31:17,Garciaborough,06:31:52
659,4298,5823,3159.42,depósito,18:39:16,Lake Donald,18:39:35
660,3376,2928,4429.13,depósito,05:37:22,West Jose,05:37:44
661,9456,6284,1751.81,transferência,15:53:13,Port Adam,15:53:22
662,5330,7650,2725.67,retirada,01:24:17,East Sarah,01:24:46
663,4121,1423,2612.38,pagamento,13:18:17,Lewismouth,13:18:42
664,9927,4883,1167.01,pagamento,08:09:50,Harrisland,08:10:32
665,3500,5946,266.38,depósito,18:24:52,East Sandra,18:25:48
666,8744,6589,2821.48,pagamento,21:38:15,Cohenburgh,21:38:51
667,2652,6455,1786.71,retirada,13:34:26,West Megan,13:35:18
668,6890,7116,2970.22,pagamento,18:41:35,East Edwardland,18:42:21
669,1907,6748,4376.34,pagamento,23:26:34,Caitlinville,23:26:56
670,7932,6083,1986.86,depósito,16:13:50,Dixonborough,16:14:03
671,5904,8947,3485.04,pagamento,21:15:14,Karaborough,21:16:10
672,9316,7985,3986.75,pagamento,17:52:02,Gonzalesbury,17:53:02
673,6841,1709,415.77,pagamento,04:57:16,West Andreachester,04:58:08
674,6698,1620,984.93,pagamento,06:14:46,Meganfurt,06:15:37
675,4842,3990,2291.54,depósito,23:48:29,Jesseshire,23:48:39
676,7166,7346,4019.12,pagamento,04:25:59,Port Karen,04:26:08
677,9076,8797,3209.23,pagamento,07:52:48,New Leahfort,07:53:33
678,1437,4450,1374.88,transferência,22:12:20,New Shelleystad,22:12:25
679,9846,8683,1061.48,retirada,22:53:24,Lake Tammystad,22:54:08
680,1884,5241,2529.47,pagamento,09:14:52,West Catherine,09:15:18
681,4497,9651,859.6,depósito,06:03:23,South Andrew,06:04:22
682,7696,9178,2714.13,pagamento,23:29:31,Lake Joel,23:29:42
683,3133,3162,2159.68,retirada,05:54:16,Stewartborough,05:55:03
684,9492,3805,762.86,retirada,05:25:26,New Charles,05:25:51
685,8074,5057,4159.59,retirada,04:36:58,Rossland,04:37:28
686,2563,5188,1537.15,transferência,17:33:06,Hamiltonmouth,17:34:00
687,2527,7709,3435.28,depósito,00:57:07,Davidland,00:57:29
688,2549,1702,1288.16,transferência,11:52:49,Jamesville,11:53:07
689,7817,8122,706.4,transferência,17:49:41,Hayleystad,17:50:22
690,4202,8487,2596.06,pagamento,10:20:07,West Andrea,10:20:50
691,9731,2006,2300.78,pagamento,16:12:04,East Michael,16:12:46
692,6856,3698,3315.6,retirada,04:51:57,Jenniferland,04:52:32
693,9539,4816,3593.74,transferência,04:02:23,Cristinaland,04:03:02
694,6418,5570,1846.73,transferência,23:45:21,North Rebecca,23:45:37
695,828,1127,762.84,pagamento,12:17:22,Daisyport,12:18:22
696,893,3449,212.87,pagamento,03:33:26,North Christopherport,03:33:54
697,7811,8923,2234.05,transferência,13:45:53,Carlosland,13:46:44
698,9146,5839,4818.42,depósito,11:21:12,Port Joseph,11:22:05
699,1222,3336,1353.65,depósito,21:34:34,Crosbyburgh,21:35:18
700,2795,4287,778.48,depósito,00:01:33,Whiteburgh,00:01:48
701,3939,4664,2661.09,pagamento,07:24:08,New Dylanborough,07:24:49
702,3345,3369,199.58,pagamento,06:46:19,Williamsberg,06:47:14
703,3080,5815,3268.07,transferência,16:12:49,Brownbury,16:13:34
704,5199,5704,1806.42,depósito,09:20:16,Grahamville,09:20:57
705,3690,2276,3686.81,transferência,05:09:59,Maryhaven,05:10:46
706,1980,9225,2461.07,transferência,21:50:10,Russellchester,21:50:20
707,7144,5501,1587.72,transferência,03:13:58,Edwardland,03:14:33
708,6472,4782,3360.53,pagamento,04:07:06,North Jamestown,04:07:57
709,122,9874,440.38,pagamento,20:40:14,North Lori,20:40:58
